datetime,zone,price_eur_mwh,resolution_minutes
2023-01-05 14:00:00+00:00,Belgium,151.03,60
2023-01-05 15:00:00+00:00,Belgium,159.48,60
2023-01-05 16:00:00+00:00,Belgium,172.73,60
2023-01-05 17:00:00+00:00,Belgium,182.34,60
2023-01-05 18:00:00+00:00,Belgium,194.67,60
2023-01-05 19:00:00+00:00,Belgium,177.98,60
2023-01-05 20:00:00+00:00,Belgium,163.99,60
2023-01-05 21:00:00+00:00,Belgium,152.0,60
2023-01-05 22:00:00+00:00,Belgium,144.64,60
2023-01-05 23:00:00+00:00,Belgium,127.0,60
2023-01-06 00:00:00+00:00,Belgium,107.21,60
2023-01-06 01:00:00+00:00,Belgium,101.1,60
2023-01-06 02:00:00+00:00,Belgium,96.73,60
2023-01-06 03:00:00+00:00,Belgium,81.37,60
2023-01-06 04:00:00+00:00,Belgium,75.64,60
2023-01-06 05:00:00+00:00,Belgium,80.06,60
2023-01-06 06:00:00+00:00,Belgium,97.25,60
2023-01-06 07:00:00+00:00,Belgium,107.11,60
2023-01-06 08:00:00+00:00,Belgium,122.94,60
2023-01-06 09:00:00+00:00,Belgium,152.77,60
2023-01-06 10:00:00+00:00,Belgium,158.39,60
2023-01-06 11:00:00+00:00,Belgium,144.18,60
2023-01-06 12:00:00+00:00,Belgium,126.89,60
2023-01-06 13:00:00+00:00,Belgium,120.05,60
2023-01-06 14:00:00+00:00,Belgium,134.84,60
2023-01-06 15:00:00+00:00,Belgium,144.04,60
2023-01-06 16:00:00+00:00,Belgium,140.12,60
2023-01-06 17:00:00+00:00,Belgium,155.93,60
2023-01-06 18:00:00+00:00,Belgium,163.5,60
2023-01-06 19:00:00+00:00,Belgium,146.74,60
2023-01-06 20:00:00+00:00,Belgium,139.39,60
2023-01-06 21:00:00+00:00,Belgium,131.89,60
2023-01-06 22:00:00+00:00,Belgium,129.94,60
2023-01-06 23:00:00+00:00,Belgium,121.34,60
2023-01-07 00:00:00+00:00,Belgium,97.3,60
2023-01-07 01:00:00+00:00,Belgium,98.12,60
2023-01-07 02:00:00+00:00,Belgium,94.88,60
2023-01-07 03:00:00+00:00,Belgium,78.04,60
2023-01-07 04:00:00+00:00,Belgium,75.43,60
2023-01-07 05:00:00+00:00,Belgium,67.65,60
2023-01-07 06:00:00+00:00,Belgium,74.37,60
2023-01-07 07:00:00+00:00,Belgium,91.14,60
2023-01-07 08:00:00+00:00,Belgium,109.89,60
2023-01-07 09:00:00+00:00,Belgium,112.74,60
2023-01-07 10:00:00+00:00,Belgium,99.63,60
2023-01-07 11:00:00+00:00,Belgium,87.15,60
2023-01-07 12:00:00+00:00,Belgium,87.17,60
2023-01-07 13:00:00+00:00,Belgium,71.93,60
2023-01-07 14:00:00+00:00,Belgium,89.84,60
2023-01-07 15:00:00+00:00,Belgium,83.27,60
2023-01-07 16:00:00+00:00,Belgium,87.76,60
2023-01-07 17:00:00+00:00,Belgium,98.24,60
2023-01-07 18:00:00+00:00,Belgium,101.46,60
2023-01-07 19:00:00+00:00,Belgium,96.54,60
2023-01-07 20:00:00+00:00,Belgium,89.32,60
2023-01-07 21:00:00+00:00,Belgium,62.98,60
2023-01-07 22:00:00+00:00,Belgium,51.25,60
2023-01-07 23:00:00+00:00,Belgium,38.8,60
2023-01-08 00:00:00+00:00,Belgium,11.4,60
2023-01-08 01:00:00+00:00,Belgium,8.79,60
2023-01-08 02:00:00+00:00,Belgium,8.85,60
2023-01-08 03:00:00+00:00,Belgium,3.14,60
2023-01-08 04:00:00+00:00,Belgium,-1.45,60
2023-01-08 05:00:00+00:00,Belgium,4.09,60
2023-01-08 06:00:00+00:00,Belgium,8.11,60
2023-01-08 07:00:00+00:00,Belgium,13.58,60
2023-01-08 08:00:00+00:00,Belgium,50.0,60
2023-01-08 09:00:00+00:00,Belgium,82.57,60
2023-01-08 10:00:00+00:00,Belgium,93.78,60
2023-01-08 11:00:00+00:00,Belgium,103.87,60
2023-01-08 12:00:00+00:00,Belgium,101.69,60
2023-01-08 13:00:00+00:00,Belgium,99.0,60
2023-01-08 14:00:00+00:00,Belgium,104.29,60
2023-01-08 15:00:00+00:00,Belgium,100.0,60
2023-01-08 16:00:00+00:00,Belgium,100.89,60
2023-01-08 17:00:00+00:00,Belgium,116.0,60
2023-01-08 18:00:00+00:00,Belgium,122.55,60
2023-01-08 19:00:00+00:00,Belgium,109.32,60
2023-01-08 20:00:00+00:00,Belgium,104.23,60
2023-01-08 21:00:00+00:00,Belgium,98.6,60
2023-01-08 22:00:00+00:00,Belgium,99.34,60
2023-01-08 23:00:00+00:00,Belgium,81.29,60
2023-01-09 00:00:00+00:00,Belgium,75.13,60
2023-01-09 01:00:00+00:00,Belgium,64.38,60
2023-01-09 02:00:00+00:00,Belgium,60.28,60
2023-01-09 03:00:00+00:00,Belgium,39.41,60
2023-01-09 04:00:00+00:00,Belgium,30.0,60
2023-01-09 05:00:00+00:00,Belgium,43.99,60
2023-01-09 06:00:00+00:00,Belgium,86.34,60
2023-01-09 07:00:00+00:00,Belgium,160.0,60
2023-01-09 08:00:00+00:00,Belgium,180.0,60
2023-01-09 09:00:00+00:00,Belgium,177.19,60
2023-01-09 10:00:00+00:00,Belgium,159.22,60
2023-01-09 11:00:00+00:00,Belgium,160.78,60
2023-01-09 12:00:00+00:00,Belgium,139.57,60
2023-01-09 13:00:00+00:00,Belgium,135.0,60
2023-01-09 14:00:00+00:00,Belgium,137.1,60
2023-01-09 15:00:00+00:00,Belgium,149.16,60
2023-01-09 16:00:00+00:00,Belgium,161.26,60
2023-01-09 17:00:00+00:00,Belgium,174.11,60
2023-01-09 18:00:00+00:00,Belgium,182.18,60
2023-01-09 19:00:00+00:00,Belgium,171.0,60
2023-01-09 20:00:00+00:00,Belgium,160.86,60
2023-01-09 21:00:00+00:00,Belgium,139.01,60
2023-01-09 22:00:00+00:00,Belgium,132.0,60
2023-01-09 23:00:00+00:00,Belgium,108.31,60
2023-01-10 00:00:00+00:00,Belgium,106.0,60
2023-01-10 01:00:00+00:00,Belgium,96.74,60
2023-01-10 02:00:00+00:00,Belgium,95.22,60
2023-01-10 03:00:00+00:00,Belgium,90.28,60
2023-01-10 04:00:00+00:00,Belgium,95.6,60
2023-01-10 05:00:00+00:00,Belgium,108.6,60
2023-01-10 06:00:00+00:00,Belgium,138.35,60
2023-01-10 07:00:00+00:00,Belgium,156.0,60
2023-01-10 08:00:00+00:00,Belgium,187.78,60
2023-01-10 09:00:00+00:00,Belgium,184.82,60
2023-01-10 10:00:00+00:00,Belgium,158.93,60
2023-01-10 11:00:00+00:00,Belgium,147.6,60
2023-01-10 12:00:00+00:00,Belgium,141.96,60
2023-01-10 13:00:00+00:00,Belgium,142.44,60
2023-01-10 14:00:00+00:00,Belgium,145.66,60
2023-01-10 15:00:00+00:00,Belgium,146.48,60
2023-01-10 16:00:00+00:00,Belgium,141.45,60
2023-01-10 17:00:00+00:00,Belgium,147.9,60
2023-01-10 18:00:00+00:00,Belgium,144.74,60
2023-01-10 19:00:00+00:00,Belgium,141.07,60
2023-01-10 20:00:00+00:00,Belgium,124.84,60
2023-01-10 21:00:00+00:00,Belgium,101.9,60
2023-01-10 22:00:00+00:00,Belgium,83.36,60
2023-01-10 23:00:00+00:00,Belgium,44.62,60
2023-01-11 00:00:00+00:00,Belgium,5.64,60
2023-01-11 01:00:00+00:00,Belgium,0.31,60
2023-01-11 02:00:00+00:00,Belgium,0.27,60
2023-01-11 03:00:00+00:00,Belgium,-0.08,60
2023-01-11 04:00:00+00:00,Belgium,-1.04,60
2023-01-11 05:00:00+00:00,Belgium,2.89,60
2023-01-11 06:00:00+00:00,Belgium,60.01,60
2023-01-11 07:00:00+00:00,Belgium,94.29,60
2023-01-11 08:00:00+00:00,Belgium,141.99,60
2023-01-11 09:00:00+00:00,Belgium,145.72,60
2023-01-11 10:00:00+00:00,Belgium,133.22,60
2023-01-11 11:00:00+00:00,Belgium,131.12,60
2023-01-11 12:00:00+00:00,Belgium,119.16,60
2023-01-11 13:00:00+00:00,Belgium,110.16,60
2023-01-11 14:00:00+00:00,Belgium,115.66,60
2023-01-11 15:00:00+00:00,Belgium,118.06,60
2023-01-11 16:00:00+00:00,Belgium,120.81,60
2023-01-11 17:00:00+00:00,Belgium,133.79,60
2023-01-11 18:00:00+00:00,Belgium,133.87,60
2023-01-11 19:00:00+00:00,Belgium,130.09,60
2023-01-11 20:00:00+00:00,Belgium,117.35,60
2023-01-11 21:00:00+00:00,Belgium,94.87,60
2023-01-11 22:00:00+00:00,Belgium,92.5,60
2023-01-11 23:00:00+00:00,Belgium,69.3,60
2023-01-12 00:00:00+00:00,Belgium,28.92,60
2023-01-12 01:00:00+00:00,Belgium,8.4,60
2023-01-12 02:00:00+00:00,Belgium,6.74,60
2023-01-12 03:00:00+00:00,Belgium,1.35,60
2023-01-12 04:00:00+00:00,Belgium,3.72,60
2023-01-12 05:00:00+00:00,Belgium,26.51,60
2023-01-12 06:00:00+00:00,Belgium,87.33,60
2023-01-12 07:00:00+00:00,Belgium,115.35,60
2023-01-12 08:00:00+00:00,Belgium,119.43,60
2023-01-12 09:00:00+00:00,Belgium,119.49,60
2023-01-12 10:00:00+00:00,Belgium,102.84,60
2023-01-12 11:00:00+00:00,Belgium,99.46,60
2023-01-12 12:00:00+00:00,Belgium,90.47,60
2023-01-12 13:00:00+00:00,Belgium,92.4,60
2023-01-12 14:00:00+00:00,Belgium,100.0,60
2023-01-12 15:00:00+00:00,Belgium,101.47,60
2023-01-12 16:00:00+00:00,Belgium,101.91,60
2023-01-12 17:00:00+00:00,Belgium,122.21,60
2023-01-12 18:00:00+00:00,Belgium,137.37,60
2023-01-12 19:00:00+00:00,Belgium,118.9,60
2023-01-12 20:00:00+00:00,Belgium,114.96,60
2023-01-12 21:00:00+00:00,Belgium,86.57,60
2023-01-12 22:00:00+00:00,Belgium,74.51,60
2023-01-12 23:00:00+00:00,Belgium,42.35,60
2023-01-13 00:00:00+00:00,Belgium,33.81,60
2023-01-13 01:00:00+00:00,Belgium,18.81,60
2023-01-13 02:00:00+00:00,Belgium,11.92,60
2023-01-13 03:00:00+00:00,Belgium,2.75,60
2023-01-13 04:00:00+00:00,Belgium,3.44,60
2023-01-13 05:00:00+00:00,Belgium,25.86,60
2023-01-13 06:00:00+00:00,Belgium,55.87,60
2023-01-13 07:00:00+00:00,Belgium,89.58,60
2023-01-13 08:00:00+00:00,Belgium,109.99,60
2023-01-13 09:00:00+00:00,Belgium,104.9,60
2023-01-13 10:00:00+00:00,Belgium,96.91,60
2023-01-13 11:00:00+00:00,Belgium,88.63,60
2023-01-13 12:00:00+00:00,Belgium,78.88,60
2023-01-13 13:00:00+00:00,Belgium,72.17,60
2023-01-13 14:00:00+00:00,Belgium,75.11,60
2023-01-13 15:00:00+00:00,Belgium,81.5,60
2023-01-13 16:00:00+00:00,Belgium,87.58,60
2023-01-13 17:00:00+00:00,Belgium,118.77,60
2023-01-13 18:00:00+00:00,Belgium,133.8,60
2023-01-13 19:00:00+00:00,Belgium,128.61,60
2023-01-13 20:00:00+00:00,Belgium,119.07,60
2023-01-13 21:00:00+00:00,Belgium,116.51,60
2023-01-13 22:00:00+00:00,Belgium,124.06,60
2023-01-13 23:00:00+00:00,Belgium,93.28,60
2023-01-14 00:00:00+00:00,Belgium,76.0,60
2023-01-14 01:00:00+00:00,Belgium,74.48,60
2023-01-14 02:00:00+00:00,Belgium,68.26,60
2023-01-14 03:00:00+00:00,Belgium,48.95,60
2023-01-14 04:00:00+00:00,Belgium,42.86,60
2023-01-14 05:00:00+00:00,Belgium,42.5,60
2023-01-14 06:00:00+00:00,Belgium,46.1,60
2023-01-14 07:00:00+00:00,Belgium,54.9,60
2023-01-14 08:00:00+00:00,Belgium,60.65,60
2023-01-14 09:00:00+00:00,Belgium,69.68,60
2023-01-14 10:00:00+00:00,Belgium,68.0,60
2023-01-14 11:00:00+00:00,Belgium,72.53,60
2023-01-14 12:00:00+00:00,Belgium,68.27,60
2023-01-14 13:00:00+00:00,Belgium,46.9,60
2023-01-14 14:00:00+00:00,Belgium,50.91,60
2023-01-14 15:00:00+00:00,Belgium,37.86,60
2023-01-14 16:00:00+00:00,Belgium,42.97,60
2023-01-14 17:00:00+00:00,Belgium,62.33,60
2023-01-14 18:00:00+00:00,Belgium,68.56,60
2023-01-14 19:00:00+00:00,Belgium,69.78,60
2023-01-14 20:00:00+00:00,Belgium,62.1,60
2023-01-14 21:00:00+00:00,Belgium,48.07,60
2023-01-14 22:00:00+00:00,Belgium,46.27,60
2023-01-14 23:00:00+00:00,Belgium,36.07,60
2023-01-15 00:00:00+00:00,Belgium,28.7,60
2023-01-15 01:00:00+00:00,Belgium,16.62,60
2023-01-15 02:00:00+00:00,Belgium,14.98,60
2023-01-15 03:00:00+00:00,Belgium,4.46,60
2023-01-15 04:00:00+00:00,Belgium,2.99,60
2023-01-15 05:00:00+00:00,Belgium,4.09,60
2023-01-15 06:00:00+00:00,Belgium,2.75,60
2023-01-15 07:00:00+00:00,Belgium,2.91,60
2023-01-15 08:00:00+00:00,Belgium,12.38,60
2023-01-15 09:00:00+00:00,Belgium,23.46,60
2023-01-15 10:00:00+00:00,Belgium,26.24,60
2023-01-15 11:00:00+00:00,Belgium,38.46,60
2023-01-15 12:00:00+00:00,Belgium,38.86,60
2023-01-15 13:00:00+00:00,Belgium,28.63,60
2023-01-15 14:00:00+00:00,Belgium,34.02,60
2023-01-15 15:00:00+00:00,Belgium,36.99,60
2023-01-15 16:00:00+00:00,Belgium,22.91,60
2023-01-15 17:00:00+00:00,Belgium,59.84,60
2023-01-15 18:00:00+00:00,Belgium,87.63,60
2023-01-15 19:00:00+00:00,Belgium,94.05,60
2023-01-15 20:00:00+00:00,Belgium,86.48,60
2023-01-15 21:00:00+00:00,Belgium,77.7,60
2023-01-15 22:00:00+00:00,Belgium,84.44,60
2023-01-15 23:00:00+00:00,Belgium,75.61,60
2023-01-16 00:00:00+00:00,Belgium,60.01,60
2023-01-16 02:00:00+00:00,Belgium,62.72,60
2023-01-16 03:00:00+00:00,Belgium,56.1,60
2023-01-16 04:00:00+00:00,Belgium,63.3,60
2023-01-16 05:00:00+00:00,Belgium,87.0,60
2023-01-16 06:00:00+00:00,Belgium,154.63,60
2023-01-16 07:00:00+00:00,Belgium,175.11,60
2023-01-16 08:00:00+00:00,Belgium,185.99,60
2023-01-16 09:00:00+00:00,Belgium,170.0,60
2023-01-16 10:00:00+00:00,Belgium,176.53,60
2023-01-16 11:00:00+00:00,Belgium,158.79,60
2023-01-16 12:00:00+00:00,Belgium,148.05,60
2023-01-16 13:00:00+00:00,Belgium,142.92,60
2023-01-16 14:00:00+00:00,Belgium,143.32,60
2023-01-16 15:00:00+00:00,Belgium,145.69,60
2023-01-16 16:00:00+00:00,Belgium,151.25,60
2023-01-16 17:00:00+00:00,Belgium,166.79,60
2023-01-16 18:00:00+00:00,Belgium,173.72,60
2023-01-16 19:00:00+00:00,Belgium,181.43,60
2023-01-16 20:00:00+00:00,Belgium,154.6,60
2023-01-16 21:00:00+00:00,Belgium,137.14,60
2023-01-16 22:00:00+00:00,Belgium,153.07,60
2023-01-16 23:00:00+00:00,Belgium,162.85,60
2023-01-17 00:00:00+00:00,Belgium,121.37,60
2023-01-17 01:00:00+00:00,Belgium,125.8,60
2023-01-17 02:00:00+00:00,Belgium,131.38,60
2023-01-17 03:00:00+00:00,Belgium,133.7,60
2023-01-17 04:00:00+00:00,Belgium,134.31,60
2023-01-17 05:00:00+00:00,Belgium,135.07,60
2023-01-17 06:00:00+00:00,Belgium,159.27,60
2023-01-17 07:00:00+00:00,Belgium,236.0,60
2023-01-17 08:00:00+00:00,Belgium,251.3,60
2023-01-17 09:00:00+00:00,Belgium,260.83,60
2023-01-17 10:00:00+00:00,Belgium,247.37,60
2023-01-17 11:00:00+00:00,Belgium,232.5,60
2023-01-17 12:00:00+00:00,Belgium,189.7,60
2023-01-17 13:00:00+00:00,Belgium,195.9,60
2023-01-17 14:00:00+00:00,Belgium,182.0,60
2023-01-17 15:00:00+00:00,Belgium,189.73,60
2023-01-17 16:00:00+00:00,Belgium,191.64,60
2023-01-17 17:00:00+00:00,Belgium,197.7,60
2023-01-17 18:00:00+00:00,Belgium,235.09,60
2023-01-17 19:00:00+00:00,Belgium,210.0,60
2023-01-17 20:00:00+00:00,Belgium,193.62,60
2023-01-17 21:00:00+00:00,Belgium,165.6,60
2023-01-17 22:00:00+00:00,Belgium,173.83,60
2023-01-17 23:00:00+00:00,Belgium,135.38,60
2023-01-18 00:00:00+00:00,Belgium,140.14,60
2023-01-18 01:00:00+00:00,Belgium,139.44,60
2023-01-18 02:00:00+00:00,Belgium,133.04,60
2023-01-18 03:00:00+00:00,Belgium,125.64,60
2023-01-18 04:00:00+00:00,Belgium,121.68,60
2023-01-18 05:00:00+00:00,Belgium,130.13,60
2023-01-18 06:00:00+00:00,Belgium,152.08,60
2023-01-18 07:00:00+00:00,Belgium,171.69,60
2023-01-18 08:00:00+00:00,Belgium,192.41,60
2023-01-18 09:00:00+00:00,Belgium,186.45,60
2023-01-18 10:00:00+00:00,Belgium,171.89,60
2023-01-18 11:00:00+00:00,Belgium,161.89,60
2023-01-18 12:00:00+00:00,Belgium,152.61,60
2023-01-18 13:00:00+00:00,Belgium,120.0,60
2023-01-18 14:00:00+00:00,Belgium,129.53,60
2023-01-18 15:00:00+00:00,Belgium,145.83,60
2023-01-18 16:00:00+00:00,Belgium,150.44,60
2023-01-18 17:00:00+00:00,Belgium,168.42,60
2023-01-18 18:00:00+00:00,Belgium,174.66,60
2023-01-18 19:00:00+00:00,Belgium,172.06,60
2023-01-18 20:00:00+00:00,Belgium,147.87,60
2023-01-18 21:00:00+00:00,Belgium,147.56,60
2023-01-18 22:00:00+00:00,Belgium,139.15,60
2023-01-18 23:00:00+00:00,Belgium,125.0,60
2023-01-19 00:00:00+00:00,Belgium,178.9,60
2023-01-19 01:00:00+00:00,Belgium,149.0,60
2023-01-19 02:00:00+00:00,Belgium,152.77,60
2023-01-19 03:00:00+00:00,Belgium,150.0,60
2023-01-19 04:00:00+00:00,Belgium,136.03,60
2023-01-19 05:00:00+00:00,Belgium,146.24,60
2023-01-19 06:00:00+00:00,Belgium,165.7,60
2023-01-19 07:00:00+00:00,Belgium,181.07,60
2023-01-19 08:00:00+00:00,Belgium,200.07,60
2023-01-19 09:00:00+00:00,Belgium,208.15,60
2023-01-19 10:00:00+00:00,Belgium,222.4,60
2023-01-19 11:00:00+00:00,Belgium,241.19,60
2023-01-19 12:00:00+00:00,Belgium,190.62,60
2023-01-19 13:00:00+00:00,Belgium,174.0,60
2023-01-19 14:00:00+00:00,Belgium,178.66,60
2023-01-19 15:00:00+00:00,Belgium,184.08,60
2023-01-19 16:00:00+00:00,Belgium,195.05,60
2023-01-19 17:00:00+00:00,Belgium,210.0,60
2023-01-19 18:00:00+00:00,Belgium,232.75,60
2023-01-19 19:00:00+00:00,Belgium,247.52,60
2023-01-19 20:00:00+00:00,Belgium,224.16,60
2023-01-19 21:00:00+00:00,Belgium,179.75,60
2023-01-19 22:00:00+00:00,Belgium,181.11,60
2023-01-19 23:00:00+00:00,Belgium,162.36,60
2023-01-20 00:00:00+00:00,Belgium,156.6,60
2023-01-20 01:00:00+00:00,Belgium,156.72,60
2023-01-20 02:00:00+00:00,Belgium,154.73,60
2023-01-20 03:00:00+00:00,Belgium,151.81,60
2023-01-20 04:00:00+00:00,Belgium,150.66,60
2023-01-20 05:00:00+00:00,Belgium,158.14,60
2023-01-20 06:00:00+00:00,Belgium,176.44,60
2023-01-20 07:00:00+00:00,Belgium,208.07,60
2023-01-20 08:00:00+00:00,Belgium,235.06,60
2023-01-20 09:00:00+00:00,Belgium,226.8,60
2023-01-20 10:00:00+00:00,Belgium,210.39,60
2023-01-20 11:00:00+00:00,Belgium,202.6,60
2023-01-20 12:00:00+00:00,Belgium,189.26,60
2023-01-20 13:00:00+00:00,Belgium,181.63,60
2023-01-20 14:00:00+00:00,Belgium,179.6,60
2023-01-20 15:00:00+00:00,Belgium,192.0,60
2023-01-20 16:00:00+00:00,Belgium,200.0,60
2023-01-20 17:00:00+00:00,Belgium,208.22,60
2023-01-20 18:00:00+00:00,Belgium,209.71,60
2023-01-20 19:00:00+00:00,Belgium,203.11,60
2023-01-20 20:00:00+00:00,Belgium,188.23,60
2023-01-20 21:00:00+00:00,Belgium,166.37,60
2023-01-20 22:00:00+00:00,Belgium,163.1,60
2023-01-20 23:00:00+00:00,Belgium,152.95,60
2023-01-21 00:00:00+00:00,Belgium,156.36,60
2023-01-21 01:00:00+00:00,Belgium,151.67,60
2023-01-21 02:00:00+00:00,Belgium,142.98,60
2023-01-21 03:00:00+00:00,Belgium,136.56,60
2023-01-21 04:00:00+00:00,Belgium,133.96,60
2023-01-21 05:00:00+00:00,Belgium,136.36,60
2023-01-21 06:00:00+00:00,Belgium,132.5,60
2023-01-21 07:00:00+00:00,Belgium,141.69,60
2023-01-21 08:00:00+00:00,Belgium,157.54,60
2023-01-21 09:00:00+00:00,Belgium,173.33,60
2023-01-21 10:00:00+00:00,Belgium,171.8,60
2023-01-21 11:00:00+00:00,Belgium,162.74,60
2023-01-21 12:00:00+00:00,Belgium,155.1,60
2023-01-21 13:00:00+00:00,Belgium,148.19,60
2023-01-21 14:00:00+00:00,Belgium,142.29,60
2023-01-21 15:00:00+00:00,Belgium,135.9,60
2023-01-21 16:00:00+00:00,Belgium,144.22,60
2023-01-21 17:00:00+00:00,Belgium,173.92,60
2023-01-21 18:00:00+00:00,Belgium,179.88,60
2023-01-21 19:00:00+00:00,Belgium,179.34,60
2023-01-21 20:00:00+00:00,Belgium,180.0,60
2023-01-21 21:00:00+00:00,Belgium,162.33,60
2023-01-21 22:00:00+00:00,Belgium,159.11,60
2023-01-21 23:00:00+00:00,Belgium,152.75,60
2023-01-22 00:00:00+00:00,Belgium,175.4,60
2023-01-22 01:00:00+00:00,Belgium,165.5,60
2023-01-22 02:00:00+00:00,Belgium,164.89,60
2023-01-22 03:00:00+00:00,Belgium,148.08,60
2023-01-22 04:00:00+00:00,Belgium,150.0,60
2023-01-22 05:00:00+00:00,Belgium,153.48,60
2023-01-22 06:00:00+00:00,Belgium,142.0,60
2023-01-22 07:00:00+00:00,Belgium,145.29,60
2023-01-22 08:00:00+00:00,Belgium,147.03,60
2023-01-22 09:00:00+00:00,Belgium,157.42,60
2023-01-22 10:00:00+00:00,Belgium,187.66,60
2023-01-22 11:00:00+00:00,Belgium,174.56,60
2023-01-22 12:00:00+00:00,Belgium,184.79,60
2023-01-22 13:00:00+00:00,Belgium,156.84,60
2023-01-22 14:00:00+00:00,Belgium,159.38,60
2023-01-22 15:00:00+00:00,Belgium,160.0,60
2023-01-22 16:00:00+00:00,Belgium,171.03,60
2023-01-22 17:00:00+00:00,Belgium,191.99,60
2023-01-22 18:00:00+00:00,Belgium,210.01,60
2023-01-22 20:00:00+00:00,Belgium,204.07,60
2023-01-22 21:00:00+00:00,Belgium,187.8,60
2023-01-22 22:00:00+00:00,Belgium,183.96,60
2023-01-22 23:00:00+00:00,Belgium,173.93,60
2023-01-23 00:00:00+00:00,Belgium,150.8,60
2023-01-23 01:00:00+00:00,Belgium,160.14,60
2023-01-23 02:00:00+00:00,Belgium,160.89,60
2023-01-23 03:00:00+00:00,Belgium,152.47,60
2023-01-23 04:00:00+00:00,Belgium,151.13,60
2023-01-23 05:00:00+00:00,Belgium,155.41,60
2023-01-23 06:00:00+00:00,Belgium,189.9,60
2023-01-23 07:00:00+00:00,Belgium,226.54,60
2023-01-23 08:00:00+00:00,Belgium,257.9,60
2023-01-23 09:00:00+00:00,Belgium,270.13,60
2023-01-23 10:00:00+00:00,Belgium,249.8,60
2023-01-23 11:00:00+00:00,Belgium,230.14,60
2023-01-23 12:00:00+00:00,Belgium,220.88,60
2023-01-23 13:00:00+00:00,Belgium,219.1,60
2023-01-23 14:00:00+00:00,Belgium,219.62,60
2023-01-23 15:00:00+00:00,Belgium,218.99,60
2023-01-23 16:00:00+00:00,Belgium,224.58,60
2023-01-23 17:00:00+00:00,Belgium,248.9,60
2023-01-23 18:00:00+00:00,Belgium,248.07,60
2023-01-23 19:00:00+00:00,Belgium,223.19,60
2023-01-23 20:00:00+00:00,Belgium,206.15,60
2023-01-23 21:00:00+00:00,Belgium,184.01,60
2023-01-23 22:00:00+00:00,Belgium,177.92,60
2023-01-23 23:00:00+00:00,Belgium,170.22,60
2023-01-24 00:00:00+00:00,Belgium,164.85,60
2023-01-24 01:00:00+00:00,Belgium,160.06,60
2023-01-24 02:00:00+00:00,Belgium,164.1,60
2023-01-24 03:00:00+00:00,Belgium,155.8,60
2023-01-24 04:00:00+00:00,Belgium,153.64,60
2023-01-24 05:00:00+00:00,Belgium,169.96,60
2023-01-24 06:00:00+00:00,Belgium,183.61,60
2023-01-24 07:00:00+00:00,Belgium,210.06,60
2023-01-24 08:00:00+00:00,Belgium,251.1,60
2023-01-24 09:00:00+00:00,Belgium,256.43,60
2023-01-24 10:00:00+00:00,Belgium,238.65,60
2023-01-24 11:00:00+00:00,Belgium,229.96,60
2023-01-24 12:00:00+00:00,Belgium,217.85,60
2023-01-24 13:00:00+00:00,Belgium,205.99,60
2023-01-24 14:00:00+00:00,Belgium,215.28,60
2023-01-24 15:00:00+00:00,Belgium,217.98,60
2023-01-24 16:00:00+00:00,Belgium,224.58,60
2023-01-24 17:00:00+00:00,Belgium,250.0,60
2023-01-24 19:00:00+00:00,Belgium,231.15,60
2023-01-24 20:00:00+00:00,Belgium,218.08,60
2023-01-24 21:00:00+00:00,Belgium,188.88,60
2023-01-24 22:00:00+00:00,Belgium,193.06,60
2023-01-24 23:00:00+00:00,Belgium,175.0,60
2023-01-25 00:00:00+00:00,Belgium,153.71,60
2023-01-25 01:00:00+00:00,Belgium,152.72,60
2023-01-25 02:00:00+00:00,Belgium,156.75,60
2023-01-25 03:00:00+00:00,Belgium,148.77,60
2023-01-25 04:00:00+00:00,Belgium,146.87,60
2023-01-25 05:00:00+00:00,Belgium,150.94,60
2023-01-25 06:00:00+00:00,Belgium,181.34,60
2023-01-25 07:00:00+00:00,Belgium,204.11,60
2023-01-25 08:00:00+00:00,Belgium,225.04,60
2023-01-25 09:00:00+00:00,Belgium,225.0,60
2023-01-25 10:00:00+00:00,Belgium,212.42,60
2023-01-25 11:00:00+00:00,Belgium,200.98,60
2023-01-25 12:00:00+00:00,Belgium,193.2,60
2023-01-25 13:00:00+00:00,Belgium,185.2,60
2023-01-25 14:00:00+00:00,Belgium,192.54,60
2023-01-25 15:00:00+00:00,Belgium,197.3,60
2023-01-25 16:00:00+00:00,Belgium,199.19,60
2023-01-25 17:00:00+00:00,Belgium,206.37,60
2023-01-25 18:00:00+00:00,Belgium,212.66,60
2023-01-25 19:00:00+00:00,Belgium,203.78,60
2023-01-25 20:00:00+00:00,Belgium,185.2,60
2023-01-25 21:00:00+00:00,Belgium,181.59,60
2023-01-25 22:00:00+00:00,Belgium,177.18,60
2023-01-25 23:00:00+00:00,Belgium,160.66,60
2023-01-26 00:00:00+00:00,Belgium,150.0,60
2023-01-26 01:00:00+00:00,Belgium,152.17,60
2023-01-26 02:00:00+00:00,Belgium,148.06,60
2023-01-26 03:00:00+00:00,Belgium,144.36,60
2023-01-26 04:00:00+00:00,Belgium,135.8,60
2023-01-26 05:00:00+00:00,Belgium,142.27,60
2023-01-26 06:00:00+00:00,Belgium,165.31,60
2023-01-26 07:00:00+00:00,Belgium,186.83,60
2023-01-26 08:00:00+00:00,Belgium,198.95,60
2023-01-26 09:00:00+00:00,Belgium,206.06,60
2023-01-26 10:00:00+00:00,Belgium,200.0,60
2023-01-26 11:00:00+00:00,Belgium,209.96,60
